203,Null,2020-11-03,14:00,4명,10000,Null
203,Null,2020-11-03,16:00,4명,10000,Null
204,Null,2020-11-03,08:00,4명,10000,Null
204,Null,2020-11-03,10:00,4명,10000,Null
204,Null,2020-11-03,14:00,4명,10000,Null
204,Null,2020-11-03,16:00,4명,10000,Null
205,Null,2020-11-03,08:00,8명,20000,Null
205,Null,2020-11-03,10:00,8명,20000,Null
205,Null,2020-11-03,14:00,8명,20000,Null
205,Null,2020-11-03,16:00,8명,20000,Null
206,Null,2020-11-03,08:00,8명,20000,Null
206,Null,2020-11-03,10:00,8명,20000,Null
206,Null,2020-11-03,14:00,8명,20000,Null
206,Null,2020-11-03,16:00,8명,20000,Null
207,Null,2020-11-03,08:00,8명,20000,Null
207,Null,2020-11-03,10:00,8명,20000,Null
207,Null,2020-11-03,14:00,8명,20000,Null
207,Null,2020-11-03,16:00,8명,20000,Null
208,Null,2020-11-03,08:00,12명,25000,Null
208,Null,2020-11-03,10:00,12명,25000,Null
208,Null,2020-11-03,14:00,12명,25000,Null
208,Null,2020-11-03,16:00,12명,25000,Null
209,Null,2020-11-03,08:00,12명,25000,Null
209,Null,2020-11-03,10:00,12명,25000,Null
209,Null,2020-11-03,14:00,12명,25000,Null
209,Null,2020-11-03,16:00,12명,25000,Null
210,Null,2020-11-03,08:00,14명,30000,Null
210,Null,2020-11-03,10:00,14명,30000,Null
210,Null,2020-11-03,14:00,14명,30000,Null
210,Null,2020-11-03,16:00,14명,30000,Null
201,Null,2020-11-04,08:00,4명,10000,Null
201,Null,2020-11-04,10:00,4명,10000,Null
201,Null,2020-11-04,14:00,4명,10000,Null
201,Null,2020-11-04,16:00,4명,10000,Null
202,Null,2020-11-04,08:00,4명,10000,Null
202,Null,2020-11-04,10:00,4명,10000,Null
202,Null,2020-11-04,14:00,4명,10000,Null
202,Null,2020-11-04,16:00,4명,10000,Null
203,Null,2020-11-04,08:00,4명,10000,Null
203,Null,2020-11-04,10:00,4명,10000,Null
203,Null,2020-11-04,14:00,4명,10000,Null
203,Null,2020-11-04,16:00,4명,10000,Null
204,Null,2020-11-04,08:00,4명,10000,Null
204,Null,2020-11-04,10:00,4명,10000,Null
204,Null,2020-11-04,14:00,4명,10000,Null
204,Null,2020-11-04,16:00,4명,10000,Null
205,Null,2020-11-04,08:00,8명,20000,Null
205,Null,2020-11-04,10:00,8명,20000,Null
205,Null,2020-11-04,14:00,8명,20000,Null
205,Null,2020-11-04,16:00,8명,20000,Null
206,Null,2020-11-04,08:00,8명,20000,Null
206,Null,2020-11-04,10:00,8명,20000,Null
206,Null,2020-11-04,14:00,8명,20000,Null
206,Null,2020-11-04,16:00,8명,20000,Null
207,Null,2020-11-04,08:00,8명,20000,Null
207,Null,2020-11-04,10:00,8명,20000,Null
207,Null,2020-11-04,14:00,8명,20000,Null
207,Null,2020-11-04,16:00,8명,20000,Null
208,Null,2020-11-04,08:00,12명,25000,Null
208,Null,2020-11-04,10:00,12명,25000,Null
208,Null,2020-11-04,14:00,12명,25000,Null
208,Null,2020-11-04,16:00,12명,25000,Null
209,Null,2020-11-04,08:00,12명,25000,Null
209,Null,2020-11-04,10:00,12명,25000,Null
209,Null,2020-11-04,14:00,12명,25000,Null
209,Null,2020-11-04,16:00,12명,25000,Null
210,Null,2020-11-04,08:00,14명,30000,Null
210,Null,2020-11-04,10:00,14명,30000,Null
210,Null,2020-11-04,14:00,14명,30000,Null
210,Null,2020-11-04,16:00,14명,30000,Null
201,Null,2020-11-05,08:00,4명,10000,Null
201,Null,2020-11-05,10:00,4명,10000,Null
201,Null,2020-11-05,14:00,4명,10000,Null
201,Null,2020-11-05,16:00,4명,10000,Null
202,Null,2020-11-05,08:00,4명,10000,Null
202,Null,2020-11-05,10:00,4명,10000,Null
202,Null,2020-11-05,14:00,4명,10000,Null
202,Null,2020-11-05,16:00,4명,10000,Null
203,Null,2020-11-05,08:00,4명,10000,Null
203,Null,2020-11-05,10:00,4명,10000,Null
203,Null,2020-11-05,14:00,4명,10000,Null
203,Null,2020-11-05,16:00,4명,10000,Null
204,Null,2020-11-05,08:00,4명,10000,Null
204,Null,2020-11-05,10:00,4명,10000,Null
204,Null,2020-11-05,14:00,4명,10000,Null
204,Null,2020-11-05,16:00,4명,10000,Null
205,Null,2020-11-05,08:00,8명,20000,Null
205,Null,2020-11-05,10:00,8명,20000,Null
205,Null,2020-11-05,14:00,8명,20000,Null
205,Null,2020-11-05,16:00,8명,20000,Null
206,Null,2020-11-05,08:00,8명,20000,Null
206,Null,2020-11-05,10:00,8명,20000,Null
206,Null,2020-11-05,14:00,8명,20000,Null
206,Null,2020-11-05,16:00,8명,20000,Null
207,Null,2020-11-05,08:00,8명,20000,Null
207,Null,2020-11-05,10:00,8명,20000,Null
207,Null,2020-11-05,14:00,8명,20000,Null
207,Null,2020-11-05,16:00,8명,20000,Null
208,Null,2020-11-05,08:00,12명,25000,Null
208,Null,2020-11-05,10:00,12명,25000,Null
208,Null,2020-11-05,14:00,12명,25000,Null
208,Null,2020-11-05,16:00,12명,25000,Null
209,Null,2020-11-05,08:00,12명,25000,Null
209,Null,2020-11-05,10:00,12명,25000,Null
209,Null,2020-11-05,14:00,12명,25000,Null
209,Null,2020-11-05,16:00,12명,25000,Null
210,Null,2020-11-05,08:00,14명,30000,Null
210,Null,2020-11-05,10:00,14명,30000,Null
210,Null,2020-11-05,14:00,14명,30000,Null
210,Null,2020-11-05,16:00,14명,30000,Null
201,Null,2020-11-06,08:00,4명,10000,Null
201,Null,2020-11-06,10:00,4명,10000,Null
201,Null,2020-11-06,14:00,4명,10000,Null
201,Null,2020-11-06,16:00,4명,10000,Null
202,Null,2020-11-06,08:00,4명,10000,Null
202,Null,2020-11-06,10:00,4명,10000,Null
202,Null,2020-11-06,14:00,4명,10000,Null
202,Null,2020-11-06,16:00,4명,10000,Null
203,Null,2020-11-06,08:00,4명,10000,Null
203,Null,2020-11-06,10:00,4명,10000,Null
203,Null,2020-11-06,14:00,4명,10000,Null
203,Null,2020-11-06,16:00,4명,10000,Null
204,Null,2020-11-06,08:00,4명,10000,Null
204,Null,2020-11-06,10:00,4명,10000,Null
204,Null,2020-11-06,14:00,4명,10000,Null
204,Null,2020-11-06,16:00,4명,10000,Null
205,Null,2020-11-06,08:00,8명,20000,Null
205,Null,2020-11-06,10:00,8명,20000,Null
205,Null,2020-11-06,14:00,8명,20000,Null
205,Null,2020-11-06,16:00,8명,20000,Null
206,Null,2020-11-06,08:00,8명,20000,Null
206,Null,2020-11-06,10:00,8명,20000,Null
206,Null,2020-11-06,14:00,8명,20000,Null
206,Null,2020-11-06,16:00,8명,20000,Null
207,Null,2020-11-06,08:00,8명,20000,Null
207,Null,2020-11-06,10:00,8명,20000,Null
207,Null,2020-11-06,14:00,8명,20000,Null
207,Null,2020-11-06,16:00,8명,20000,Null
208,Null,2020-11-06,08:00,12명,25000,Null
208,Null,2020-11-06,10:00,12명,25000,Null
208,Null,2020-11-06,14:00,12명,25000,Null
208,Null,2020-11-06,16:00,12명,25000,Null
209,Null,2020-11-06,08:00,12명,25000,Null
209,Null,2020-11-06,10:00,12명,25000,Null
209,Null,2020-11-06,14:00,12명,25000,Null
209,Null,2020-11-06,16:00,12명,25000,Null
210,Null,2020-11-06,08:00,14명,30000,Null
210,Null,2020-11-06,10:00,14명,30000,Null
210,Null,2020-11-06,14:00,14명,30000,Null
210,Null,2020-11-06,16:00,14명,30000,Null
201,Null,2020-11-07,08:00,4명,10000,Null
201,Null,2020-11-07,10:00,4명,10000,Null
201,Null,2020-11-07,14:00,4명,10000,Null
201,Null,2020-11-07,16:00,4명,10000,Null
202,Null,2020-11-07,08:00,4명,10000,Null
202,Null,2020-11-07,10:00,4명,10000,Null
202,Null,2020-11-07,14:00,4명,10000,Null
202,Null,2020-11-07,16:00,4명,10000,Null
203,Null,2020-11-07,08:00,4명,10000,Null
203,Null,2020-11-07,10:00,4명,10000,Null
203,Null,2020-11-07,14:00,4명,10000,Null
203,Null,2020-11-07,16:00,4명,10000,Null
204,Null,2020-11-07,08:00,4명,10000,Null
204,Null,2020-11-07,10:00,4명,10000,Null
204,Null,2020-11-07,14:00,4명,10000,Null
204,Null,2020-11-07,16:00,4명,10000,Null
205,Null,2020-11-07,08:00,8명,20000,Null
205,Null,2020-11-07,10:00,8명,20000,Null
205,Null,2020-11-07,14:00,8명,20000,Null
205,Null,2020-11-07,16:00,8명,20000,Null
206,Null,2020-11-07,08:00,8명,20000,Null
206,Null,2020-11-07,10:00,8명,20000,Null
206,Null,2020-11-07,14:00,8명,20000,Null
206,Null,2020-11-07,16:00,8명,20000,Null
207,Null,2020-11-07,08:00,8명,20000,Null
207,Null,2020-11-07,10:00,8명,20000,Null
207,Null,2020-11-07,14:00,8명,20000,Null
207,Null,2020-11-07,16:00,8명,20000,Null
208,Null,2020-11-07,08:00,12명,25000,Null
208,Null,2020-11-07,10:00,12명,25000,Null
208,Null,2020-11-07,14:00,12명,25000,Null
208,Null,2020-11-07,16:00,12명,25000,Null
209,Null,2020-11-07,08:00,12명,25000,Null
209,Null,2020-11-07,10:00,12명,25000,Null
209,Null,2020-11-07,14:00,12명,25000,Null
209,Null,2020-11-07,16:00,12명,25000,Null
210,Null,2020-11-07,08:00,14명,30000,Null
210,Null,2020-11-07,10:00,14명,30000,Null
210,Null,2020-11-07,14:00,14명,30000,Null
210,Null,2020-11-07,16:00,14명,30000,Null
201,Null,2020-11-08,08:00,4명,10000,Null
201,Null,2020-11-08,10:00,4명,10000,Null
201,Null,2020-11-08,14:00,4명,10000,Null
201,Null,2020-11-08,16:00,4명,10000,Null
202,Null,2020-11-08,08:00,4명,10000,Null
202,Null,2020-11-08,10:00,4명,10000,Null
202,Null,2020-11-08,14:00,4명,10000,Null
202,Null,2020-11-08,16:00,4명,10000,Null
203,Null,2020-11-08,08:00,4명,10000,Null
203,Null,2020-11-08,10:00,4명,10000,Null
203,Null,2020-11-08,14:00,4명,10000,Null
203,Null,2020-11-08,16:00,4명,10000,Null
204,Null,2020-11-08,08:00,4명,10000,Null
204,Null,2020-11-08,10:00,4명,10000,Null
204,Null,2020-11-08,14:00,4명,10000,Null
204,Null,2020-11-08,16:00,4명,10000,Null
205,Null,2020-11-08,08:00,8명,20000,Null
205,Null,2020-11-08,10:00,8명,20000,Null
205,Null,2020-11-08,14:00,8명,20000,Null
205,Null,2020-11-08,16:00,8명,20000,Null
206,Null,2020-11-08,08:00,8명,20000,Null
206,Null,2020-11-08,10:00,8명,20000,Null
206,Null,2020-11-08,14:00,8명,20000,Null
206,Null,2020-11-08,16:00,8명,20000,Null
207,Null,2020-11-08,08:00,8명,20000,Null
207,Null,2020-11-08,10:00,8명,20000,Null
207,Null,2020-11-08,14:00,8명,20000,Null
207,Null,2020-11-08,16:00,8명,20000,Null
208,Null,2020-11-08,08:00,12명,25000,Null
208,Null,2020-11-08,10:00,12명,25000,Null
208,Null,2020-11-08,14:00,12명,25000,Null
208,Null,2020-11-08,16:00,12명,25000,Null
209,Null,2020-11-08,08:00,12명,25000,Null
209,Null,2020-11-08,10:00,12명,25000,Null
209,Null,2020-11-08,14:00,12명,25000,Null
209,Null,2020-11-08,16:00,12명,25000,Null
210,Null,2020-11-08,08:00,14명,30000,Null
210,Null,2020-11-08,10:00,14명,30000,Null
210,Null,2020-11-08,14:00,14명,30000,Null
210,Null,2020-11-08,16:00,14명,30000,Null
201,Null,2020-11-09,08:00,4명,10000,Null
201,Null,2020-11-09,10:00,4명,10000,Null
201,Null,2020-11-09,14:00,4명,10000,Null
201,Null,2020-11-09,16:00,4명,10000,Null
202,Null,2020-11-09,08:00,4명,10000,Null
202,Null,2020-11-09,10:00,4명,10000,Null
202,Null,2020-11-09,14:00,4명,10000,Null
202,Null,2020-11-09,16:00,4명,10000,Null
203,Null,2020-11-09,08:00,4명,10000,Null
203,Null,2020-11-09,10:00,4명,10000,Null
203,Null,2020-11-09,14:00,4명,10000,Null
203,Null,2020-11-09,16:00,4명,10000,Null
204,Null,2020-11-09,08:00,4명,10000,Null
204,Null,2020-11-09,10:00,4명,10000,Null
204,Null,2020-11-09,14:00,4명,10000,Null
204,Null,2020-11-09,16:00,4명,10000,Null
205,Null,2020-11-09,08:00,8명,20000,Null
205,Null,2020-11-09,10:00,8명,20000,Null
205,Null,2020-11-09,14:00,8명,20000,Null
205,Null,2020-11-09,16:00,8명,20000,Null
206,Null,2020-11-09,08:00,8명,20000,Null
206,Null,2020-11-09,10:00,8명,20000,Null
206,Null,2020-11-09,14:00,8명,20000,Null
206,Null,2020-11-09,16:00,8명,20000,Null
207,Null,2020-11-09,08:00,8명,20000,Null
207,Null,2020-11-09,10:00,8명,20000,Null
207,Null,2020-11-09,14:00,8명,20000,Null
207,Null,2020-11-09,16:00,8명,20000,Null
208,Null,2020-11-09,08:00,12명,25000,Null
208,Null,2020-11-09,10:00,12명,25000,Null
208,Null,2020-11-09,14:00,12명,25000,Null
208,Null,2020-11-09,16:00,12명,25000,Null
209,Null,2020-11-09,08:00,12명,25000,Null
209,Null,2020-11-09,10:00,12명,25000,Null
209,Null,2020-11-09,14:00,12명,25000,Null
209,Null,2020-11-09,16:00,12명,25000,Null
210,Null,2020-11-09,08:00,14명,30000,Null
210,Null,2020-11-09,10:00,14명,30000,Null
210,Null,2020-11-09,14:00,14명,30000,Null
210,Null,2020-11-09,16:00,14명,30000,Null
201,Null,2020-11-10,08:00,4명,10000,Null
201,Null,2020-11-10,10:00,4명,10000,Null
201,Null,2020-11-10,14:00,4명,10000,Null
201,Null,2020-11-10,16:00,4명,10000,Null
202,Null,2020-11-10,08:00,4명,10000,Null
202,Null,2020-11-10,10:00,4명,10000,Null
202,Null,2020-11-10,14:00,4명,10000,Null
202,Null,2020-11-10,16:00,4명,10000,Null
203,Null,2020-11-10,08:00,4명,10000,Null
203,Null,2020-11-10,10:00,4명,10000,Null
203,Null,2020-11-10,14:00,4명,10000,Null
203,Null,2020-11-10,16:00,4명,10000,Null
204,Null,2020-11-10,08:00,4명,10000,Null
204,Null,2020-11-10,10:00,4명,10000,Null
204,Null,2020-11-10,14:00,4명,10000,Null
204,Null,2020-11-10,16:00,4명,10000,Null
205,Null,2020-11-10,08:00,8명,20000,Null
205,Null,2020-11-10,10:00,8명,20000,Null
205,Null,2020-11-10,14:00,8명,20000,Null
205,Null,2020-11-10,16:00,8명,20000,Null
206,Null,2020-11-10,08:00,8명,20000,Null
206,Null,2020-11-10,10:00,8명,20000,Null
206,Null,2020-11-10,14:00,8명,20000,Null
206,Null,2020-11-10,16:00,8명,20000,Null
207,Null,2020-11-10,08:00,8명,20000,Null
207,Null,2020-11-10,10:00,8명,20000,Null
207,Null,2020-11-10,14:00,8명,20000,Null
207,Null,2020-11-10,16:00,8명,20000,Null
208,Null,2020-11-10,08:00,12명,25000,Null
208,Null,2020-11-10,10:00,12명,25000,Null
208,Null,2020-11-10,14:00,12명,25000,Null
208,Null,2020-11-10,16:00,12명,25000,Null
209,Null,2020-11-10,08:00,12명,25000,Null
209,Null,2020-11-10,10:00,12명,25000,Null
209,Null,2020-11-10,14:00,12명,25000,Null
209,Null,2020-11-10,16:00,12명,25000,Null
210,Null,2020-11-10,08:00,14명,30000,Null
210,Null,2020-11-10,10:00,14명,30000,Null
210,Null,2020-11-10,14:00,14명,30000,Null
210,Null,2020-11-10,16:00,14명,30000,Null
201,Null,2020-11-11,08:00,4명,10000,Null
201,Null,2020-11-11,10:00,4명,10000,Null
201,Null,2020-11-11,14:00,4명,10000,Null
201,Null,2020-11-11,16:00,4명,10000,Null
202,Null,2020-11-11,08:00,4명,10000,Null
202,Null,2020-11-11,10:00,4명,10000,Null
202,Null,2020-11-11,14:00,4명,10000,Null
202,Null,2020-11-11,16:00,4명,10000,Null
203,Null,2020-11-11,08:00,4명,10000,Null
203,Null,2020-11-11,10:00,4명,10000,Null
203,Null,2020-11-11,14:00,4명,10000,Null
203,Null,2020-11-11,16:00,4명,10000,Null
204,Null,2020-11-11,08:00,4명,10000,Null
204,Null,2020-11-11,10:00,4명,10000,Null
204,Null,2020-11-11,14:00,4명,10000,Null
204,Null,2020-11-11,16:00,4명,10000,Null
205,Null,2020-11-11,08:00,8명,20000,Null
205,Null,2020-11-11,10:00,8명,20000,Null
205,Null,2020-11-11,14:00,8명,20000,Null
205,Null,2020-11-11,16:00,8명,20000,Null
206,Null,2020-11-11,08:00,8명,20000,Null
206,Null,2020-11-11,10:00,8명,20000,Null
206,Null,2020-11-11,14:00,8명,20000,Null
206,Null,2020-11-11,16:00,8명,20000,Null
207,Null,2020-11-11,08:00,8명,20000,Null
207,Null,2020-11-11,10:00,8명,20000,Null
207,Null,2020-11-11,14:00,8명,20000,Null
207,Null,2020-11-11,16:00,8명,20000,Null
208,Null,2020-11-11,08:00,12명,25000,Null
208,Null,2020-11-11,10:00,12명,25000,Null
208,Null,2020-11-11,14:00,12명,25000,Null
208,Null,2020-11-11,16:00,12명,25000,Null
209,Null,2020-11-11,08:00,12명,25000,Null
209,Null,2020-11-11,10:00,12명,25000,Null
209,Null,2020-11-11,14:00,12명,25000,Null
209,Null,2020-11-11,16:00,12명,25000,Null
210,Null,2020-11-11,08:00,14명,30000,Null
210,Null,2020-11-11,10:00,14명,30000,Null
210,Null,2020-11-11,14:00,14명,30000,Null
210,Null,2020-11-11,16:00,14명,30000,Null
201,Null,2020-11-12,08:00,4명,10000,Null
201,Null,2020-11-12,10:00,4명,10000,Null
201,Null,2020-11-12,14:00,4명,10000,Null
201,Null,2020-11-12,16:00,4명,10000,Null
202,Null,2020-11-12,08:00,4명,10000,Null
202,Null,2020-11-12,10:00,4명,10000,Null
202,Null,2020-11-12,14:00,4명,10000,Null
202,Null,2020-11-12,16:00,4명,10000,Null
203,Null,2020-11-12,08:00,4명,10000,Null
203,Null,2020-11-12,10:00,4명,10000,Null
203,Null,2020-11-12,14:00,4명,10000,Null
203,Null,2020-11-12,16:00,4명,10000,Null
204,Null,2020-11-12,08:00,4명,10000,Null
204,Null,2020-11-12,10:00,4명,10000,Null
204,Null,2020-11-12,14:00,4명,10000,Null
204,Null,2020-11-12,16:00,4명,10000,Null
205,Null,2020-11-12,08:00,8명,20000,Null
205,Null,2020-11-12,10:00,8명,20000,Null
205,Null,2020-11-12,14:00,8명,20000,Null
205,Null,2020-11-12,16:00,8명,20000,Null
206,Null,2020-11-12,08:00,8명,20000,Null
206,Null,2020-11-12,10:00,8명,20000,Null
206,Null,2020-11-12,14:00,8명,20000,Null
206,Null,2020-11-12,16:00,8명,20000,Null
207,Null,2020-11-12,08:00,8명,20000,Null
207,Null,2020-11-12,10:00,8명,20000,Null
207,Null,2020-11-12,14:00,8명,20000,Null
207,Null,2020-11-12,16:00,8명,20000,Null
208,Null,2020-11-12,08:00,12명,25000,Null
208,Null,2020-11-12,10:00,12명,25000,Null
208,Null,2020-11-12,14:00,12명,25000,Null
208,Null,2020-11-12,16:00,12명,25000,Null
209,Null,2020-11-12,08:00,12명,25000,Null
209,Null,2020-11-12,10:00,12명,25000,Null
209,Null,2020-11-12,14:00,12명,25000,Null
209,Null,2020-11-12,16:00,12명,25000,Null
210,Null,2020-11-12,08:00,14명,30000,Null
210,Null,2020-11-12,10:00,14명,30000,Null
210,Null,2020-11-12,14:00,14명,30000,Null
210,Null,2020-11-12,16:00,14명,30000,Null
201,Null,2020-11-13,08:00,4명,10000,Null
201,Null,2020-11-13,10:00,4명,10000,Null
201,Null,2020-11-13,14:00,4명,10000,Null
201,Null,2020-11-13,16:00,4명,10000,Null
202,Null,2020-11-13,08:00,4명,10000,Null
202,Null,2020-11-13,10:00,4명,10000,Null
202,Null,2020-11-13,14:00,4명,10000,Null
202,Null,2020-11-13,16:00,4명,10000,Null
203,Null,2020-11-13,08:00,4명,10000,Null
203,Null,2020-11-13,10:00,4명,10000,Null
203,Null,2020-11-13,14:00,4명,10000,Null
203,Null,2020-11-13,16:00,4명,10000,Null
204,Null,2020-11-13,08:00,4명,10000,Null
204,Null,2020-11-13,10:00,4명,10000,Null
204,Null,2020-11-13,14:00,4명,10000,Null
204,Null,2020-11-13,16:00,4명,10000,Null
205,Null,2020-11-13,08:00,8명,20000,Null
205,Null,2020-11-13,10:00,8명,20000,Null
205,Null,2020-11-13,14:00,8명,20000,Null
205,Null,2020-11-13,16:00,8명,20000,Null
206,Null,2020-11-13,08:00,8명,20000,Null
206,Null,2020-11-13,10:00,8명,20000,Null
206,Null,2020-11-13,14:00,8명,20000,Null
206,Null,2020-11-13,16:00,8명,20000,Null
207,Null,2020-11-13,08:00,8명,20000,Null
207,Null,2020-11-13,10:00,8명,20000,Null
207,Null,2020-11-13,14:00,8명,20000,Null
207,Null,2020-11-13,16:00,8명,20000,Null
208,Null,2020-11-13,08:00,12명,25000,Null
208,Null,2020-11-13,10:00,12명,25000,Null
208,Null,2020-11-13,14:00,12명,25000,Null
208,Null,2020-11-13,16:00,12명,25000,Null
209,Null,2020-11-13,08:00,12명,25000,Null
209,Null,2020-11-13,10:00,12명,25000,Null
209,Null,2020-11-13,14:00,12명,25000,Null
209,Null,2020-11-13,16:00,12명,25000,Null
210,Null,2020-11-13,08:00,14명,30000,Null
210,Null,2020-11-13,10:00,14명,30000,Null
210,Null,2020-11-13,14:00,14명,30000,Null
210,Null,2020-11-13,16:00,14명,30000,Null
201,Null,2020-11-14,08:00,4명,10000,Null
201,Null,2020-11-14,10:00,4명,10000,Null
201,Null,2020-11-14,14:00,4명,10000,Null
201,Null,2020-11-14,16:00,4명,10000,Null
202,Null,2020-11-14,08:00,4명,10000,Null
202,Null,2020-11-14,10:00,4명,10000,Null
202,Null,2020-11-14,14:00,4명,10000,Null
202,Null,2020-11-14,16:00,4명,10000,Null
203,Null,2020-11-14,08:00,4명,10000,Null
203,Null,2020-11-14,10:00,4명,10000,Null
203,Null,2020-11-14,14:00,4명,10000,Null
203,Null,2020-11-14,16:00,4명,10000,Null
204,Null,2020-11-14,08:00,4명,10000,Null
204,Null,2020-11-14,10:00,4명,10000,Null
204,Null,2020-11-14,14:00,4명,10000,Null
204,Null,2020-11-14,16:00,4명,10000,Null
205,Null,2020-11-14,08:00,8명,20000,Null
205,Null,2020-11-14,10:00,8명,20000,Null
205,Null,2020-11-14,14:00,8명,20000,Null
205,Null,2020-11-14,16:00,8명,20000,Null
206,Null,2020-11-14,08:00,8명,20000,Null
206,Null,2020-11-14,10:00,8명,20000,Null
206,Null,2020-11-14,14:00,8명,20000,Null
206,Null,2020-11-14,16:00,8명,20000,Null
207,Null,2020-11-14,08:00,8명,20000,Null
207,Null,2020-11-14,10:00,8명,20000,Null
207,Null,2020-11-14,14:00,8명,20000,Null
207,Null,2020-11-14,16:00,8명,20000,Null
208,Null,2020-11-14,08:00,12명,25000,Null
208,Null,2020-11-14,10:00,12명,25000,Null
208,Null,2020-11-14,14:00,12명,25000,Null
208,Null,2020-11-14,16:00,12명,25000,Null
209,Null,2020-11-14,08:00,12명,25000,Null
209,Null,2020-11-14,10:00,12명,25000,Null
209,Null,2020-11-14,14:00,12명,25000,Null
209,Null,2020-11-14,16:00,12명,25000,Null
210,Null,2020-11-14,08:00,14명,30000,Null
210,Null,2020-11-14,10:00,14명,30000,Null
210,Null,2020-11-14,14:00,14명,30000,Null
210,Null,2020-11-14,16:00,14명,30000,Null
