533,300
534,1500
535,0
536,800
537,1500
538,0
539,0
540,0
541,0
542,0
543,0
544,300
545,0
546,0
547,0
548,0
549,800
550,500
551,0
552,800
553,0
554,0
555,0
556,0
557,300
558,0
559,0
560,800
561,0
562,0
563,1000
564,300
565,100
566,100
567,2300
568,0
569,0
570,1500
571,0
572,1000
573,0
574,800
575,0
576,0
577,100
578,500
579,100
580,0
581,0
582,0
583,0
584,0
585,0
586,2300
587,0
588,0
589,100
590,0
591,1000
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,800
602,0
603,1500
604,0
605,1500
606,100
607,0
608,0
609,0
610,0
611,0
612,0
613,1500
614,100
615,0
616,1500
617,0
618,0
619,0
620,500
621,0
622,0
623,0
624,2300
625,0
626,300
627,300
628,800
629,0
630,500
631,0
632,0
633,0
634,0
635,0
636,0
637,1500
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,300
646,0
647,0
648,1500
649,0
650,0
651,300
652,800
653,800
654,500
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,800
680,1000
681,300
682,0
683,0
684,300
685,0
686,0
687,300
688,800
689,0
690,0
691,500
692,1000
693,100
694,2300
695,300
696,300
697,0
698,0
699,800
700,0
701,800
702,0
703,500
704,800
705,1500
706,1000
707,0
708,300
709,800
710,0
711,0
712,0
713,500
714,800
715,0
716,0
717,0
718,500
719,0
720,2300
721,0
722,0
723,0
724,0
725,0
726,100
727,0
728,0
729,0
730,0
731,0
732,100
733,0
734,100
735,2300
736,0
737,0
738,0
739,1000
740,0
741,0
742,1000
743,100
744,2300
745,1500
746,0
747,0
748,1500
749,1000
750,2300
751,0
752,100
753,2300
754,800
755,0
756,800
757,0
758,0
759,2300
760,1000
761,1000
762,0
763,0
764,2300
765,0
766,0
767,1000
768,0
769,0
770,0
771,0
772,0
773,1000
774,0
775,0
776,800
777,800
778,0
779,0
780,300
781,0
782,0
783,2300
784,1500
785,0
786,0
787,500
788,100
789,2300
790,1500
791,0
792,0
793,1000
794,0
795,0
796,100
797,1500
798,1000
799,1000
800,0
801,0
802,0
803,800
804,0
805,500
806,2300
807,0
808,0
809,500
810,0
811,0
812,100
813,2300
814,0
815,2300
816,1000
817,0
818,0
819,100
820,0
821,0
822,0
823,100
824,0
825,800
826,500
827,1000
828,0
829,0
830,0
831,0
832,500
833,0
834,0
835,0
836,0
837,0
838,300
839,0
840,0
841,0
842,0
843,0
844,500
845,100
846,800
847,500
848,0
849,500
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,2300
858,0
859,0
860,0
861,300
862,800
863,0
864,300
865,100
866,0
867,100
868,0
869,0
870,0
871,500
872,2300
873,0
874,0
875,0
876,0
877,0
878,1500
879,0
880,0
881,300
882,2300
883,100
884,0
885,0
886,0
887,0
888,2300
889,0
890,2300
891,500
892,100
893,0
894,100
895,0
896,800
897,0
898,0
899,300
900,500
901,0
902,0
903,0
904,0
905,1000
906,0
907,1000
908,0
909,2300
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,1500
925,800
926,0
927,0
928,500
929,0
930,0
931,0
932,800
933,0
934,0
935,0
936,0
937,1000
938,1500
939,2300
940,0
941,1000
942,0
943,1000
944,0
945,2300
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,800
955,0
956,0
957,0
958,0
959,0
960,800
961,800
962,0
963,0
964,1500
965,1000
966,1000
967,0
968,0
969,0
970,1500
971,0
972,0
973,100
974,0
975,0
976,0
977,0
978,1000
979,0
980,0
981,0
982,1500
983,0
984,800
985,0
986,0
987,2300
988,0
989,100
990,800
991,0
992,1500
993,2300
994,0
995,1000
996,0
997,0
998,0
999,500
1000,0
1001,0
1002,0
1003,1500
1004,0
1005,1500
1006,0
1007,500
1008,1000
1009,0
1010,2300
1011,100
1012,800
1013,0
1014,300
1015,0
1016,100
1017,1500
1018,500
1019,0
1020,500
1021,0
1022,1000
1023,300
1024,0
1025,0
1026,0
1027,1500
1028,0
1029,0
1030,2300
1031,0
1032,0
1033,1500
1034,100
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,500
1042,2300
1043,0
1044,1500
1045,0
1046,0
1047,0
1048,0
1049,1500
1050,0
1051,1500
1052,0
1053,300
1054,0
1055,0
1056,500
1057,1000
1058,0
1059,0
1060,500
1061,0
1062,1000
1063,100
1064,0
1065,500
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,1500
1073,0
1074,0
1075,0
1076,1000
1077,300
1078,0
1079,0
1080,1000
1081,0
1082,0
1083,0
1084,100
1085,500
1086,300
1087,0
1088,0
1089,0
1090,2300
1091,0
1092,0
1093,0
1094,0
1095,0
1096,300
1097,0
1098,0
1099,800
1100,800
1101,0
1102,100
1103,300
1104,100
1105,0
1106,2300
1107,2300
1108,0
1109,0
1110,0
1111,0
1112,0
1113,300
1114,0
1115,0
1116,0
1117,0
1118,0
1119,500
1120,1500
1121,0
1122,0
1123,0
1124,1000
1125,0
1126,0
1127,0
1128,0
1129,0
1130,1000
1131,1500
1132,800
1133,500
1134,0
1135,100
1136,1000
1137,0
1138,0
1139,300
1140,0
1141,0
1142,0
1143,0
1144,100
1145,1500
1146,0
1147,0
1148,800
1149,0
1150,0
1151,0
1152,300
1153,0
1154,0
1155,2300
1156,0
1157,1000
1158,800
1159,1500
1160,800
1161,0
1162,0
1163,0
1164,0
1165,1000
1166,1000
1167,0
1168,0
1169,0
1170,300
1171,0
1172,1000
1173,0
1174,0
1175,0
1176,2300
1177,0
1178,0
1179,0
1180,300
1181,0
1182,0
1183,1500
1184,0
1185,0
1186,0
1187,0
1188,800
1189,800
1190,0
1191,0
1192,1500
1193,0
1194,0
1195,2300
1196,0
1197,0
1198,0
1199,0
1200,0
1201,800
1202,2300
1203,300
1204,0
1205,0
1206,0
1207,1500
1208,0
1209,500
1210,0
1211,0
1212,500
1213,800
1214,0
1215,0
1216,1500
1217,0
1218,0
1219,300
1220,0
1221,0
1222,100
1223,0
1224,0
1225,300
1226,300
1227,0
1228,0
1229,0
1230,0
1231,0
1232,500
1233,1500
1234,100
1235,0
1236,800
1237,0
1238,0
1239,0
1240,0
1241,0
1242,800
1243,0
1244,1500
1245,0
1246,100
1247,0
1248,0
1249,0
1250,1000
1251,500
1252,0
1253,0
1254,0
1255,0
1256,2300
1257,100
1258,0
1259,0
1260,0
1261,0
1262,0
1263,500
1264,300
1265,0
1266,0
1267,100
1268,0
1269,1500
1270,0
1271,1000
1272,1000
1273,0
1274,2300
1275,0
1276,2300
1277,0
1278,0
1279,0
1280,2300
1281,0
1282,0
1283,0
1284,0
1285,800
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,1000
1294,0
1295,1000
1296,1000
1297,0
1298,1000
1299,1000
1300,0
1301,0
1302,100
1303,0
1304,0
1305,2300
1306,0
1307,0
1308,1000
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,500
1317,1000
1318,800
1319,2300
1320,1000
1321,1500
1322,1000
1323,1500
1324,0
1325,2300
1326,100
1327,0
1328,500
1329,100
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,800
1338,0
1339,0
1340,0
1341,2300
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,800
1349,1500
1350,0
1351,0
1352,0
1353,2300
1354,0
1355,0
1356,0
1357,1000
1358,0
1359,2300
1360,1500
1361,0
1362,0
1363,0
1364,0
1365,500
1366,0
1367,0
1368,800
1369,2300
1370,0
1371,1500
1372,1000
1373,0
1374,0
1375,0
1376,1000
1377,0
1378,0
1379,0
1380,0
1381,0
1382,1000
1383,800
1384,300
1385,0
1386,0
1387,2300
1388,0
1389,100
1390,2300
1391,0
1392,800
1393,300
1394,0
1395,2300
1396,0
1397,500
1398,0
1399,0
1400,0
1401,0
1402,1000
1403,0
1404,0
1405,0
1406,100
1407,0
1408,0
1409,0
1410,2300
1411,100
1412,0
1413,100
1414,0
1415,0
1416,0
1417,0
1418,0
1419,0
1420,1500
1421,0
1422,500
1423,0
1424,0
1425,2300
1426,1500
1427,0
1428,2300
1429,800
1430,100
1431,0
1432,0
1433,0
1434,0
1435,800
1436,0
1437,2300
1438,0
1439,500
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,300
1449,0
1450,0
1451,800
1452,0
1453,100
1454,1000
1455,1000
1456,0
1457,1500
1458,0
1459,800
1460,0
1461,800
1462,0
1463,0
1464,0
1465,500
1466,800
1467,0
1468,0
1469,0
1470,0
1471,1500
1472,800
1473,0
1474,2300
1475,0
1476,0
1477,0
1478,0
1479,300
1480,0
1481,0
1482,1500
1483,0
1484,0
1485,0
1486,0
1487,0
1488,1500
1489,0
1490,0
1491,800
1492,0
1493,0
1494,0
1495,0
1496,100
1497,500
1498,0
1499,0
1500,0
1501,300
1502,0
1503,2300
1504,800
1505,800
1506,100
1507,0
1508,1000
1509,0
1510,0
1511,0
1512,0
1513,100
1514,100
1515,1000
1516,0
1517,0
1518,0
1519,500
1520,0
1521,1500
1522,0
1523,1000
1524,300
1525,0
1526,1500
1527,0
1528,800
1529,0
1530,1000
1531,500
1532,2300
1533,1500
1534,100
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,500
1543,500
1544,0
1545,0
1546,300
1547,0
1548,0
1549,1000
1550,0
1551,0
1552,0
1553,100
1554,0
1555,0
1556,300
1557,0
1558,0
1559,0
1560,800
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,300
1571,0
1572,800
1573,100
1574,0
1575,0
1576,800
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,300
1589,0
1590,2300
1591,0
1592,0
1593,0
1594,0
1595,1000
1596,0
1597,100
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,100
1605,0
1606,100
1607,0
1608,0
1609,300
1610,1000
1611,0
1612,0
1613,2300
1614,500
1615,0
1616,100
1617,0
1618,0
1619,0
1620,2300
1621,1000
1622,500
1623,0
1624,0
1625,300
1626,0
1627,300
1628,300
1629,100
1630,0
1631,0
1632,0
1633,1000
1634,0
1635,0
1636,500
1637,800
1638,0
1639,0
1640,500
1641,0
1642,0
1643,800
1644,2300
1645,800
1646,0
1647,0
1648,0
1649,0
1650,0
1651,800
1652,0
1653,0
1654,2300
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,100
1662,2300
1663,500
1664,0
1665,0
1666,0
1667,100
1668,0
1669,1000
1670,0
1671,100
1672,0
1673,0
1674,1000
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,100
1686,0
1687,1500
1688,100
1689,800
1690,0
1691,1500
1692,0
1693,0
1694,0
1695,800
1696,0
1697,0
1698,0
1699,0
1700,0
1701,1000
1702,0
1703,0
1704,0
1705,300
1706,800
1707,0
1708,0
1709,2300
1710,0
1711,2300
1712,100
1713,1000
1714,0
1715,1500
1716,0
1717,0
1718,0
1719,0
1720,1000
1721,800
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,100
1729,0
1730,0
1731,800
1732,300
1733,100
1734,0
1735,0
1736,0
1737,500
1738,1000
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,1500
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,800
1758,0
1759,100
1760,0
1761,0
1762,1000
1763,0
1764,500
1765,0
1766,0
1767,1000
1768,0
1769,0
1770,0
1771,0
1772,0
1773,1000
1774,0
1775,0
1776,0
1777,2300
1778,0
1779,800
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,300
1788,1000
1789,100
1790,1500
1791,1000
1792,0
1793,1500
1794,0
1795,1000
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,1500
1807,0
1808,0
1809,100
1810,0
1811,0
1812,800
1813,0
1814,0
1815,800
1816,800
1817,1500
1818,0
1819,1000
1820,0
1821,1500
1822,0
1823,0
1824,0
1825,0
1826,2300
1827,0
1828,0
1829,300
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,100
1837,1500
1838,0
1839,0
1840,0
1841,0
1842,0
1843,2300
1844,0
1845,0
1846,0
1847,500
1848,0
1849,0
1850,0
1851,2300
1852,0
1853,0
1854,0
1855,0
1856,800
1857,300
1858,0
1859,0
1860,0
1861,0
1862,100
1863,0
1864,1500
1865,0
1866,2300
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,800
1876,0
1877,0
1878,0
1879,300
1880,1500
1881,0
1882,0
1883,0
1884,0
1885,2300
1886,1500
1887,1000
1888,0
1889,1000
1890,100
1891,0
1892,1000
1893,0
1894,0
1895,0
1896,0
1897,500
1898,0
1899,0
1900,0
1901,0
1902,500
1903,1000
1904,0
1905,0
1906,0
1907,1500
1908,0
1909,0
1910,500
1911,300
1912,500
1913,1000
1914,0
1915,0
1916,800
1917,0
1918,500
1919,1000
1920,0
1921,0
1922,0
1923,100
1924,0
1925,500
1926,300
1927,300
1928,300
1929,0
1930,0
1931,0
1932,1500
1933,2300
1934,0
1935,0
1936,0
1937,2300
1938,100
1939,0
1940,0
1941,2300
1942,0
1943,0
1944,1000
1945,0
1946,0
1947,0
1948,800
1949,800
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,500
1960,0
1961,100
1962,1000
1963,0
1964,0
1965,0
1966,300
1967,2300
1968,0
1969,0
1970,0
1971,0
1972,0
1973,1500
1974,100
1975,0
1976,1500
1977,300
1978,0
1979,0
1980,0
1981,2300
1982,0
1983,0
1984,0
1985,0
1986,0
1987,1500
1988,500
1989,0
1990,0
1991,0
1992,0
1993,0
1994,300
1995,0
1996,0
1997,800
1998,2300
1999,0
2000,0
2001,0
2002,0
2003,0
2004,100
2005,300
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,1500
2013,0
2014,500
2015,1500
2016,1000
2017,0
2018,1500
2019,1500
2020,0
2021,1500
2022,800
2023,0
2024,1000
2025,0
2026,2300
2027,0
2028,0
2029,0
2030,0
2031,0
2032,100
2033,0
2034,1000
2035,0
2036,0
2037,0
2038,0
2039,2300
2040,0
2041,0
2042,800
2043,1500
2044,500
2045,0
2046,500
2047,0
2048,800
2049,0
2050,100
2051,1500
2052,0
2053,100
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,500
2061,0
2062,0
2063,0
2064,0
2065,1500
2066,100
2067,0
2068,1500
2069,0
2070,0
2071,0
2072,500
2073,300
2074,0
2075,1500
2076,0
2077,0
2078,0
2079,0
2080,0
2081,800
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,1500
2089,0
2090,0
2091,0
2092,1000
2093,500
2094,0
2095,0
2096,0
2097,0
2098,0
2099,2300
2100,0
2101,0
2102,0
2103,1000
2104,1000
2105,100
2106,0
2107,300
2108,800
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,100
2116,0
2117,800
2118,0
2119,0
2120,1000
2121,1500
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,500
2132,0
2133,0
2134,0
2135,100
2136,800
2137,0
2138,2300
2139,0
2140,0
2141,0
2142,1500
2143,0
2144,0
2145,0
2146,800
2147,0
2148,0
2149,0
2150,0
2151,0
2152,2300
2153,500
2154,0
2155,0
2156,300
2157,0
2158,0
2159,1000
2160,500
2161,0
2162,0
2163,0
2164,1500
2165,0
2166,500
2167,0
2168,100
2169,500
2170,300
2171,0
2172,0
2173,0
2174,0
2175,1500
2176,800
2177,0
2178,1000
2179,0
2180,0
2181,1500
2182,0
2183,0
2184,0
2185,800
2186,800
2187,0
2188,2300
2189,0
2190,0
2191,100
2192,0
2193,0
2194,0
2195,0
2196,0
2197,1500
2198,0
2199,0
2200,0
2201,0
2202,0
2203,100
2204,0
2205,1000
2206,0
2207,100
2208,0
2209,500
2210,2300
2211,1500
2212,300
2213,0
2214,100
2215,800
2216,0
2217,1000
2218,100
2219,0
2220,0
2221,0
2222,0
2223,100
2224,0
2225,1000
2226,500
2227,0
2228,0
2229,1500
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,500
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,800
2254,100
2255,0
2256,0
2257,800
2258,800
2259,1500
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,500
2267,0
2268,0
2269,500
2270,300
2271,0
2272,2300
2273,0
2274,0
2275,1500
2276,1000
2277,0
2278,1500
2279,2300
2280,1000
2281,0
2282,300
2283,2300
2284,0
2285,500
2286,1500
2287,2300
2288,0
2289,0
2290,2300
2291,300
2292,1500
2293,0
2294,0
2295,0
2296,0
2297,1000
2298,0
2299,0
2300,2300
2301,0
2302,0
2303,0
2304,1500
2305,1500
2306,800
2307,2300
2308,2300
2309,100
2310,500
2311,500
2312,800
2313,0
2314,0
2315,0
2316,100
2317,1500
2318,0
2319,2300
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,1500
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,2300
2346,0
2347,2300
2348,0
2349,0
2350,0
2351,800
2352,0
2353,100
2354,0
2355,0
2356,2300
2357,0
2358,0
2359,0
2360,500
2361,1500
2362,0
2363,0
2364,0
2365,1000
2366,0
2367,0
2368,1000
2369,0
2370,2300
2371,0
2372,800
2373,0
2374,0
2375,0
2376,0
2377,1500
2378,0
2379,300
2380,1500
2381,0
2382,0
2383,500
2384,0
2385,0
2386,0
2387,0
2388,0
2389,100
2390,0
2391,800
2392,0
2393,0
2394,100
2395,1500
2396,0
2397,0
2398,1500
2399,0
2400,0
2401,300
2402,0
2403,0
2404,0
2405,800
2406,100
2407,0
2408,0
2409,300
2410,0
2411,0
2412,0
2413,0
2414,800
2415,0
2416,100
2417,0
2418,0
2419,0
2420,0
2421,2300
2422,1500
2423,0
2424,2300
2425,1500
2426,0
2427,100
2428,0
2429,0
2430,0
2431,800
2432,0
2433,2300
2434,1500
2435,500
2436,0
2437,300
2438,0
2439,1500
2440,0
2441,0
2442,0
2443,0
2444,2300
2445,0
2446,0
2447,300
2448,0
2449,1000
2450,0
2451,0
2452,0
2453,2300
2454,0
2455,0
2456,100
2457,0
2458,0
2459,500
2460,1500
2461,0
2462,0
2463,300
2464,0
2465,2300
2466,1000
2467,800
2468,100
2469,0
2470,1500
2471,800
2472,300
2473,0
2474,300
2475,0
2476,0
2477,0
2478,2300
2479,0
2480,0
2481,1000
2482,500
2483,800
2484,800
2485,0
2486,0
2487,1500
2488,1000
2489,0
2490,1500
2491,0
2492,0
2493,0
2494,0
2495,100
2496,1000
2497,300
2498,0
2499,0
2500,0
2501,800
2502,500
2503,0
2504,300
2505,0
2506,0
2507,0
2508,1500
2509,0
2510,1500
2511,0
2512,0
2513,0
2514,2300
2515,500
2516,0
2517,0
2518,100
2519,800
2520,800
2521,0
2522,0
2523,1500
2524,0
2525,0
2526,0
2527,300
2528,0
2529,0
2530,0
2531,0
2532,500
2533,0
2534,0
2535,300
2536,300
2537,0
2538,0
2539,0
2540,500
2541,0
2542,800
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,1500
2553,0
2554,0
2555,0
2556,0
2557,0
2558,1000
2559,800
2560,500
2561,1500
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,100
2569,2300
2570,500
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,300
2580,500
2581,0
2582,1500
2583,0
2584,100
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,2300
2598,800
2599,0
2600,0
2601,0
2602,2300
2603,0
2604,300
2605,0
2606,800
2607,0
2608,500
2609,0
2610,300
2611,0
2612,0
2613,0
2614,1000
2615,500
2616,0
2617,0
2618,100
2619,0
2620,1500
2621,1500
2622,0
2623,300
2624,0
2625,300
2626,0
2627,1500
2628,800
2629,500
2630,0
2631,800
2632,0
2633,0
2634,0
2635,0
2636,300
2637,2300
2638,800
2639,0
2640,0
2641,0
2642,300
2643,300
2644,0
2645,500
2646,0
2647,0
2648,800
2649,0
2650,0
2651,0
2652,500
2653,0
2654,0
2655,500
2656,0
2657,300
2658,1500
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,800
2666,1500
2667,0
2668,0
2669,1500
2670,0
2671,100
2672,100
2673,300
2674,1000
2675,800
2676,0
2677,0
2678,1000
2679,1000
2680,100
2681,0
2682,0
2683,0
2684,800
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,1500
2693,0
2694,0
2695,0
2696,0
2697,800
2698,0
2699,0
2700,800
2701,1000
2702,1500
2703,800
2704,0
2705,0
2706,1000
2707,1500
2708,0
2709,500
2710,800
2711,0
2712,0
2713,0
2714,500
2715,0
2716,1000
2717,100
2718,0
2719,100
2720,0
2721,500
2722,0
2723,1000
2724,1500
2725,300
2726,0
2727,0
2728,0
2729,0
2730,0
2731,800
2732,0
2733,0
2734,100
2735,0
2736,2300
2737,100
2738,800
2739,500
2740,100
2741,100
2742,500
2743,2300
2744,0
2745,0
2746,0
2747,0
2748,2300
2749,2300
2750,0
2751,2300
2752,0
2753,500
2754,0
2755,0
2756,0
2757,0
2758,0
2759,2300
2760,500
2761,0
2762,0
2763,1000
2764,1000
2765,0
2766,2300
2767,0
2768,0
2769,100
2770,0
2771,0
2772,0
2773,800
2774,0
2775,0
2776,300
2777,0
2778,0
2779,800
2780,0
2781,1500
2782,2300
2783,0
2784,1000
2785,0
2786,0
2787,1000
2788,0
2789,500
2790,1000
2791,0
2792,1500
2793,2300
2794,0
2795,0
2796,100
2797,0
2798,0
2799,2300
2800,0
2801,0
2802,0
2803,0
2804,500
2805,0
2806,0
2807,0
2808,300
2809,0
2810,0
2811,1500
2812,800
2813,0
2814,1500
2815,300
2816,2300
2817,0
2818,0
2819,0
2820,0
2821,300
2822,0
2823,0
2824,0
2825,300
2826,0
2827,0
2828,100
2829,0
2830,300
2831,0
2832,0
2833,0
2834,500
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,100
2845,0
2846,800
2847,500
2848,0
2849,2300
2850,0
2851,0
2852,0
2853,0
2854,1000
2855,0
2856,0
2857,2300
2858,2300
2859,0
2860,0
2861,500
2862,0
2863,300
2864,0
2865,1500
2866,300
2867,0
2868,800
2869,0
2870,0
2871,800
2872,1500
2873,800
2874,300
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,1500
2885,0
2886,0
2887,0
2888,2300
2889,0
2890,0
2891,1000
2892,2300
2893,0
2894,0
2895,0
2896,100
2897,1000
2898,0
2899,800
2900,0
2901,0
2902,1500
2903,0
2904,0
